path,annotator,value,emotion
07110,human-3,False,Embarrassment
07110,human-4,True,Teasing
07110,human-6,True,Teasing
07111,human-1,True,Astonishment/Surprise
07111,human-4,True,Astonishment/Surprise
07111,human-4,False,Impatience and Irritability
07111,human-6,True,Astonishment/Surprise
07112,human-1,True,Sourness
07112,human-4,True,Sourness
07112,human-6,True,Sourness
07112,human-7,False,Malevolence/Malice
07113,human-1,True,Elation
07113,human-4,True,Elation
07113,human-5,False,Sadness
07113,human-6,True,Elation
07114,human-1,True,Affection
07114,human-4,True,Affection
07114,human-4,False,Bitterness
07114,human-6,True,Affection
07115,human-4,False,Disgust
07115,human-7,False,Infatuation
07116,human-4,True,Hopelessness
07116,human-5,False,Hope/Enthusiasm/Optimism
07116,human-6,False,Hopelessness
07117,human-4,False,Fatigue/Exhaustion
07117,human-7,False,Longing
07118,human-4,False,Contemplation
07118,human-5,False,Confusion
07119,human-4,False,Impatience and Irritability
07119,human-4,False,Astonishment/Surprise
07120,human-3,False,Contentment
07120,human-4,False,Anger
07121,human-1,True,Impatience and Irritability
07121,human-4,True,Impatience and Irritability
07121,human-5,False,Astonishment/Surprise
07121,human-6,True,Impatience and Irritability
07122,human-1,True,Disappointment
07122,human-4,True,Disappointment
07122,human-6,True,Disappointment
07122,human-7,True,Triumph
07123,human-4,False,Disappointment
07123,human-4,True,Triumph
07124,human-3,False,Pride
07124,human-4,True,Doubt
07124,human-6,False,Doubt
07125,human-1,True,Shame
07125,human-3,False,Sexual Lust
07125,human-4,True,Shame
07125,human-6,True,Shame
07126,human-1,True,Contentment
07126,human-4,True,Contentment
07126,human-4,False,Anger
07126,human-6,True,Contentment
07127,human-3,False,Sourness
07127,human-4,False,Malevolence/Malice
07128,human-4,True,Intoxication/Altered States of Consciousness
07128,human-4,False,Concentration
07128,human-6,False,Intoxication/Altered States of Consciousness
07129,human-1,True,Distress
07129,human-3,False,Amusement
07129,human-4,True,Distress
07129,human-6,True,Distress
07130,human-1,True,Embarrassment
07130,human-3,False,Teasing
07130,human-4,True,Embarrassment
07130,human-6,True,Embarrassment
07131,human-3,False,Pleasure/Ecstasy
07131,human-4,True,Fear
07131,human-6,False,Fear
07132,human-1,True,Disappointment
07132,human-4,True,Disappointment
07132,human-5,False,Triumph
07132,human-6,True,Disappointment
07133,human-4,False,Sexual Lust
07133,human-7,False,Shame
07134,human-4,False,Anger
07134,human-7,False,Contentment
07135,human-4,False,Malevolence/Malice
07135,human-4,False,Sourness
07136,human-4,True,Fear
07136,human-6,False,Fear
07136,human-7,False,Pleasure/Ecstasy
07137,human-1,True,Disappointment
07137,human-3,False,Triumph
07137,human-4,True,Disappointment
07137,human-6,True,Disappointment
07138,human-1,True,Triumph
07138,human-4,True,Triumph
07138,human-6,True,Triumph
07138,human-7,True,Disappointment
07139,human-1,True,Impatience and Irritability
07139,human-3,False,Astonishment/Surprise
07139,human-4,True,Impatience and Irritability
07139,human-6,True,Impatience and Irritability
07140,human-1,True,Relief
07140,human-3,False,Pain
07140,human-4,True,Relief
07140,human-6,True,Relief
07141,human-1,True,Disgust
07141,human-4,True,Disgust
07141,human-6,True,Disgust
07141,human-7,False,Infatuation
07142,human-4,False,Sexual Lust
07142,human-7,False,Shame
07143,human-1,True,Hopelessness
07143,human-3,False,Hope/Enthusiasm/Optimism
07143,human-4,True,Hopelessness
07143,human-6,True,Hopelessness
07144,human-3,False,Fatigue/Exhaustion
07144,human-4,True,Longing
07144,human-6,False,Longing
07145,human-1,True,Amusement
07145,human-4,True,Amusement
07145,human-4,False,Distress
07145,human-6,True,Amusement
07146,human-3,False,Teasing
07146,human-4,True,Embarrassment
07146,human-6,False,Embarrassment
07147,human-4,True,Interest
07147,human-4,False,Emotional Numbness
07147,human-6,False,Interest
07148,human-4,False,Teasing
07148,human-5,False,Embarrassment
07149,human-4,True,Shame
07149,human-4,False,Sexual Lust
07149,human-6,False,Shame
07150,human-1,True,Thankfulness/Gratitude
07150,human-4,True,Thankfulness/Gratitude
07150,human-5,False,Jealousy & Envy
07150,human-6,True,Thankfulness/Gratitude
07151,human-3,False,Contentment
07151,human-4,True,Anger
07151,human-6,False,Anger
07152,human-4,False,Sexual Lust
07152,human-4,False,Shame
07153,human-3,False,Disgust
07153,human-4,True,Infatuation
07153,human-6,False,Infatuation
07154,human-1,True,Teasing
07154,human-4,True,Teasing
07154,human-5,False,Embarrassment
07154,human-6,True,Teasing
07155,human-3,False,Longing
07155,human-4,False,Fatigue/Exhaustion
07156,human-4,False,Pain
07156,human-5,False,Relief
07157,human-1,True,Fear
07157,human-4,True,Fear
07157,human-4,False,Pleasure/Ecstasy
07157,human-6,True,Fear
07158,human-4,True,Interest
07158,human-4,False,Emotional Numbness
07158,human-6,False,Interest
07159,human-1,True,Contentment
07159,human-3,False,Anger
07159,human-4,True,Contentment
07159,human-6,True,Contentment
07160,human-1,True,Infatuation
07160,human-4,True,Infatuation
07160,human-4,False,Disgust
07160,human-6,True,Infatuation
07161,human-4,True,Malevolence/Malice
07161,human-4,True,Sourness
07161,human-6,False,Malevolence/Malice
07162,human-1,True,Contentment
07162,human-3,False,Anger
07162,human-4,True,Contentment
07162,human-6,True,Contentment
07163,human-1,True,Thankfulness/Gratitude
07163,human-3,False,Jealousy & Envy
07163,human-4,True,Thankfulness/Gratitude
07163,human-6,True,Thankfulness/Gratitude
07164,human-4,True,Shame
07164,human-5,False,Sexual Lust
07164,human-6,False,Shame
07165,human-1,True,Awe
07165,human-4,True,Awe
07165,human-5,False,Contempt
07165,human-6,True,Awe
07166,human-3,False,Shame
07166,human-4,False,Sexual Lust
07167,human-3,False,Elation
07167,human-4,False,Sadness
07168,human-1,True,Contentment
07168,human-4,True,Contentment
07168,human-4,False,Anger
07168,human-6,True,Contentment
07169,human-1,True,Affection
07169,human-3,False,Bitterness
07169,human-4,True,Affection
07169,human-6,True,Affection
07170,human-4,False,Intoxication/Altered States of Consciousness
07170,human-4,False,Concentration
07171,human-3,False,Disgust
07171,human-4,False,Infatuation
07172,human-3,False,Affection
07172,human-4,False,Bitterness
07173,human-4,True,Embarrassment
07173,human-5,False,Teasing
07173,human-6,False,Embarrassment
07174,human-3,False,Shame
07174,human-4,False,Sexual Lust
07175,human-1,True,Teasing
07175,human-3,False,Embarrassment
07175,human-4,True,Teasing
07175,human-6,True,Teasing
07176,human-3,False,Infatuation
07176,human-4,False,Disgust
07177,human-3,False,Concentration
07177,human-4,False,Intoxication/Altered States of Consciousness
07178,human-1,True,Contempt
07178,human-3,False,Awe
07178,human-4,True,Contempt
07178,human-6,True,Contempt
07179,human-1,True,Pride
07179,human-4,True,Pride
07179,human-6,True,Pride
07179,human-7,False,Doubt
07180,human-3,False,Relief
07180,human-4,False,Pain
07181,human-1,True,Pride
07181,human-3,False,Doubt
07181,human-4,True,Pride
07181,human-6,True,Pride
07182,human-3,False,Pride
07182,human-4,True,Doubt
07182,human-6,False,Doubt
07183,human-3,False,Disgust
07183,human-4,False,Infatuation
07184,human-1,True,Thankfulness/Gratitude
07184,human-4,True,Thankfulness/Gratitude
07184,human-4,False,Jealousy & Envy
07184,human-6,True,Thankfulness/Gratitude
07185,human-3,True,Relief
07185,human-4,False,Pain
07186,human-1,True,Shame
07186,human-4,True,Shame
07186,human-5,False,Sexual Lust
07186,human-6,True,Shame
07187,human-1,True,Disgust
07187,human-3,False,Infatuation
07187,human-4,True,Disgust
07187,human-6,True,Disgust
07188,human-3,False,Pleasure/Ecstasy
07188,human-4,True,Fear
07188,human-6,False,Fear
07189,human-1,True,Contempt
07189,human-4,True,Contempt
07189,human-6,True,Contempt
07189,human-7,False,Awe
07190,human-4,True,Pride
07190,human-6,False,Pride
07190,human-7,False,Doubt
07191,human-1,True,Pleasure/Ecstasy
07191,human-3,False,Fear
07191,human-4,True,Pleasure/Ecstasy
07191,human-6,True,Pleasure/Ecstasy
07192,human-1,True,Amusement
07192,human-4,True,Amusement
07192,human-4,False,Distress
07192,human-6,True,Amusement
07193,human-1,True,Amusement
07193,human-4,True,Amusement
07193,human-4,False,Distress
07193,human-6,True,Amusement
07194,human-3,False,Relief
07194,human-4,False,Pain
07195,human-4,False,Contemplation
07195,human-7,False,Confusion
07196,human-1,True,Infatuation
07196,human-4,True,Infatuation
07196,human-6,True,Infatuation
07196,human-7,False,Disgust
07197,human-4,False,Sexual Lust
07197,human-5,False,Shame
07198,human-1,True,Doubt
07198,human-3,False,Pride
07198,human-4,True,Doubt
07198,human-6,True,Doubt
07199,human-1,True,Contemplation
07199,human-4,True,Contemplation
07199,human-5,False,Confusion
07199,human-6,True,Contemplation
07200,human-4,False,Anger
07200,human-7,False,Contentment
07201,human-4,True,Malevolence/Malice
07201,human-4,False,Sourness
07201,human-6,False,Malevolence/Malice
07202,human-1,True,Hope/Enthusiasm/Optimism
07202,human-3,False,Hopelessness
07202,human-4,True,Hope/Enthusiasm/Optimism
07202,human-6,True,Hope/Enthusiasm/Optimism
07203,human-1,True,Longing
07203,human-3,False,Fatigue/Exhaustion
07203,human-4,True,Longing
07203,human-6,True,Longing
07204,human-1,True,Contempt
07204,human-3,False,Awe
07204,human-4,True,Contempt
07204,human-6,True,Contempt
07205,human-3,False,Pleasure/Ecstasy
07205,human-4,True,Fear
07205,human-6,False,Fear
07206,human-3,False,Embarrassment
07206,human-4,False,Teasing
07207,human-4,False,Fatigue/Exhaustion
07207,human-7,False,Longing
07208,human-1,True,Impatience and Irritability
07208,human-4,True,Impatience and Irritability
07208,human-6,True,Impatience and Irritability
07208,human-7,False,Astonishment/Surprise
07209,human-1,True,Contentment
07209,human-4,True,Contentment
07209,human-5,False,Anger
07209,human-6,True,Contentment
07210,human-4,True,Longing
07210,human-6,False,Longing
07210,human-7,False,Fatigue/Exhaustion
07211,human-1,True,Pride
07211,human-4,True,Pride
07211,human-5,False,Doubt
07211,human-6,True,Pride
07212,human-1,True,Triumph
07212,human-3,True,Disappointment
07212,human-4,True,Triumph
07212,human-6,True,Triumph
07213,human-1,True,Shame
07213,human-3,False,Sexual Lust
07213,human-4,True,Shame
07213,human-6,True,Shame
07214,human-1,True,Concentration
07214,human-3,False,Intoxication/Altered States of Consciousness
07214,human-4,True,Concentration
07214,human-6,True,Concentration
07215,human-1,True,Embarrassment
07215,human-3,False,Teasing
07215,human-4,True,Embarrassment
07215,human-6,True,Embarrassment
07216,human-4,False,Teasing
07216,human-5,False,Embarrassment
07217,human-3,False,Affection
07217,human-4,True,Bitterness
07217,human-6,False,Bitterness
07218,human-3,False,Hope/Enthusiasm/Optimism
07218,human-4,True,Hopelessness
07218,human-6,False,Hopelessness
07219,human-1,True,Concentration
07219,human-3,False,Intoxication/Altered States of Consciousness
07219,human-4,True,Concentration
07219,human-6,True,Concentration
07220,human-3,False,Disgust
07220,human-4,True,Infatuation
07220,human-6,False,Infatuation
07221,human-4,False,Teasing
07221,human-7,True,Embarrassment
07222,human-1,True,Confusion
07222,human-3,False,Contemplation
07222,human-4,True,Confusion
07222,human-6,True,Confusion
07223,human-4,True,Embarrassment
07223,human-4,False,Teasing
07223,human-6,False,Embarrassment
07224,human-1,True,Awe
07224,human-4,True,Awe
07224,human-4,False,Contempt
07224,human-6,True,Awe
07225,human-1,True,Amusement
07225,human-3,False,Distress
07225,human-4,True,Amusement
07225,human-6,True,Amusement
07226,human-1,True,Triumph
07226,human-4,True,Triumph
07226,human-5,False,Disappointment
07226,human-6,True,Triumph
07227,human-1,True,Thankfulness/Gratitude
07227,human-4,True,Thankfulness/Gratitude
07227,human-4,False,Jealousy & Envy
07227,human-6,True,Thankfulness/Gratitude
07228,human-1,True,Impatience and Irritability
07228,human-4,True,Impatience and Irritability
07228,human-4,False,Astonishment/Surprise
07228,human-6,True,Impatience and Irritability
07229,human-1,True,Triumph
07229,human-4,True,Triumph
07229,human-5,False,Disappointment
07229,human-6,True,Triumph
07230,human-4,True,Emotional Numbness
07230,human-5,False,Interest
07230,human-6,False,Emotional Numbness
07231,human-1,True,Hope/Enthusiasm/Optimism
07231,human-4,True,Hope/Enthusiasm/Optimism
07231,human-5,False,Hopelessness
07231,human-6,True,Hope/Enthusiasm/Optimism
07232,human-4,False,Pain
07232,human-4,False,Relief
07233,human-4,True,Relief
07233,human-6,False,Relief
07233,human-7,False,Pain
07234,human-4,True,Malevolence/Malice
07234,human-6,False,Malevolence/Malice
07234,human-7,False,Sourness
07235,human-1,True,Elation
07235,human-3,False,Sadness
07235,human-4,True,Elation
07235,human-6,True,Elation
07236,human-3,False,Infatuation
07236,human-4,False,Disgust
07237,human-1,True,Elation
07237,human-3,False,Sadness
07237,human-4,True,Elation
07237,human-6,True,Elation
07238,human-1,True,Relief
07238,human-4,True,Relief
07238,human-4,False,Pain
07238,human-6,True,Relief
07239,human-1,True,Pleasure/Ecstasy
07239,human-4,True,Pleasure/Ecstasy
07239,human-5,False,Fear
07239,human-6,True,Pleasure/Ecstasy
07240,human-4,True,Emotional Numbness
07240,human-4,False,Interest
07240,human-6,False,Emotional Numbness
07241,human-3,False,Longing
07241,human-4,False,Fatigue/Exhaustion
07242,human-3,False,Sexual Lust
07242,human-4,True,Shame
07242,human-6,False,Shame
07243,human-1,True,Contentment
07243,human-4,True,Contentment
07243,human-5,False,Anger
07243,human-6,True,Contentment
07244,human-4,True,Shame
07244,human-6,False,Shame
07244,human-7,False,Sexual Lust
07245,human-3,False,Infatuation
07245,human-4,True,Disgust
07245,human-6,False,Disgust
07246,human-1,True,Jealousy & Envy
07246,human-4,True,Jealousy & Envy
07246,human-5,False,Thankfulness/Gratitude
07246,human-6,True,Jealousy & Envy
07247,human-1,True,Fear
07247,human-4,True,Fear
07247,human-5,False,Pleasure/Ecstasy
07247,human-6,True,Fear
07248,human-1,True,Distress
07248,human-3,False,Amusement
07248,human-4,True,Distress
07248,human-6,True,Distress
07249,human-4,False,Pain
07249,human-4,False,Relief
07250,human-1,True,Doubt
07250,human-3,False,Pride
07250,human-4,True,Doubt
07250,human-6,True,Doubt
07251,human-1,True,Contemplation
07251,human-4,True,Contemplation
07251,human-6,True,Contemplation
07251,human-7,False,Confusion
07252,human-1,True,Concentration
07252,human-4,True,Concentration
07252,human-6,True,Concentration
07252,human-7,False,Intoxication/Altered States of Consciousness
07253,human-4,True,Interest
07253,human-4,False,Emotional Numbness
07253,human-6,False,Interest
07254,human-3,False,Shame
07254,human-4,False,Sexual Lust
07255,human-3,False,Contentment
07255,human-4,False,Anger
07256,human-1,True,Embarrassment
07256,human-4,True,Embarrassment
07256,human-5,False,Teasing
07256,human-6,True,Embarrassment
07257,human-1,True,Impatience and Irritability
07257,human-3,False,Astonishment/Surprise
07257,human-4,True,Impatience and Irritability
07257,human-6,True,Impatience and Irritability
07258,human-1,True,Impatience and Irritability
07258,human-3,False,Astonishment/Surprise
07258,human-4,True,Impatience and Irritability
07258,human-6,True,Impatience and Irritability
07259,human-4,True,Doubt
07259,human-5,False,Pride
07259,human-6,False,Doubt
07260,human-4,True,Sourness
07260,human-4,False,Malevolence/Malice
07260,human-6,False,Sourness
07261,human-1,True,Confusion
07261,human-3,False,Contemplation
07261,human-4,True,Confusion
07261,human-6,True,Confusion
07262,human-4,True,Shame
07262,human-4,False,Sexual Lust
07262,human-6,False,Shame
07263,human-1,True,Interest
07263,human-4,True,Interest
07263,human-5,False,Emotional Numbness
07263,human-6,True,Interest
07264,human-4,True,Anger
07264,human-4,False,Contentment
07264,human-6,False,Anger
07265,human-1,True,Astonishment/Surprise
07265,human-3,False,Impatience and Irritability
07265,human-4,True,Astonishment/Surprise
07265,human-6,True,Astonishment/Surprise
07266,human-4,True,Fatigue/Exhaustion
07266,human-5,False,Longing
07266,human-6,False,Fatigue/Exhaustion
07267,human-3,False,Pride
07267,human-4,True,Doubt
07267,human-6,False,Doubt
07268,human-1,True,Emotional Numbness
07268,human-4,True,Emotional Numbness
07268,human-6,True,Emotional Numbness
